album_artist,album_composer,album_title,album_ean,catalog_number,publisher_info,street_date,label,disc_number,track_number,isrc,track_title,track_movement,active,track_artists,track_composer,minutes,seconds,primary_genre,cline_year,cline,pline_year,pline
Ulrich Krieger,John Cage,Cage Edition 42-A Cage of Saxophones 3 & 4,764593022220,MOD-CD-222,Henmar Press/C.F. Peters Corp,6/15/2010,Mode Records,1,13,US-4BP-10-22213,Party Pieces (arr. Krieger),9,A,Ulrich Krieger; Intersax,"John Cage composed with Henry Cowell, Lou Harrison and Virgil Thomson",0,17,20th Century,2010,Mode,2009,Mode
Ulrich Krieger,John Cage,Cage Edition 42-A Cage of Saxophones 3 & 4,764593022220,MOD-CD-222,Henmar Press/C.F. Peters Corp,6/15/2010,Mode Records,1,14,US-4BP-10-22214,Party Pieces (arr. Krieger),10,A,Ulrich Krieger; Intersax,"John Cage composed with Henry Cowell, Lou Harrison and Virgil Thomson",0,29,20th Century,2010,Mode,2009,Mode
Ulrich Krieger,John Cage,Cage Edition 42-A Cage of Saxophones 3 & 4,764593022220,MOD-CD-222,Henmar Press/C.F. Peters Corp,6/15/2010,Mode Records,1,15,US-4BP-10-22215,Party Pieces (arr. Krieger),11,A,Ulrich Krieger; Intersax,"John Cage composed with Henry Cowell, Lou Harrison and Virgil Thomson",0,50,20th Century,2010,Mode,2009,Mode
Ulrich Krieger,John Cage,Cage Edition 42-A Cage of Saxophones 3 & 4,764593022220,MOD-CD-222,Henmar Press/C.F. Peters Corp,6/15/2010,Mode Records,1,16,US-4BP-10-22216,Party Pieces (arr. Krieger),12,A,Ulrich Krieger; Intersax,"John Cage composed with Henry Cowell, Lou Harrison and Virgil Thomson",0,20,20th Century,2010,Mode,2009,Mode
Ulrich Krieger,John Cage,Cage Edition 42-A Cage of Saxophones 3 & 4,764593022220,MOD-CD-222,Henmar Press/C.F. Peters Corp,6/15/2010,Mode Records,1,17,US-4BP-10-22217,Party Pieces (arr. Krieger),13,A,Ulrich Krieger; Intersax,"John Cage composed with Henry Cowell, Lou Harrison and Virgil Thomson",0,18,20th Century,2010,Mode,2009,Mode
Ulrich Krieger,John Cage,Cage Edition 42-A Cage of Saxophones 3 & 4,764593022220,MOD-CD-222,Henmar Press/C.F. Peters Corp,6/15/2010,Mode Records,1,18,US-4BP-10-22218,Party Pieces (arr. Krieger),14,A,Ulrich Krieger; Intersax,"John Cage composed with Henry Cowell, Lou Harrison and Virgil Thomson",0,30,20th Century,2010,Mode,2009,Mode
Ulrich Krieger,John Cage,Cage Edition 42-A Cage of Saxophones 3 & 4,764593022220,MOD-CD-222,Henmar Press/C.F. Peters Corp,6/15/2010,Mode Records,1,19,US-4BP-10-22219,Party Pieces (arr. Krieger),15,A,Ulrich Krieger; Intersax,"John Cage composed with Henry Cowell, Lou Harrison and Virgil Thomson",0,31,20th Century,2010,Mode,2009,Mode
Ulrich Krieger,John Cage,Cage Edition 42-A Cage of Saxophones 3 & 4,764593022220,MOD-CD-222,Henmar Press/C.F. Peters Corp,6/15/2010,Mode Records,1,20,US-4BP-10-22220,Party Pieces (arr. Krieger),16,A,Ulrich Krieger; Intersax,"John Cage composed with Henry Cowell, Lou Harrison and Virgil Thomson",0,24,20th Century,2010,Mode,2009,Mode
Ulrich Krieger,John Cage,Cage Edition 42-A Cage of Saxophones 3 & 4,764593022220,MOD-CD-222,Henmar Press/C.F. Peters Corp,6/15/2010,Mode Records,1,21,US-4BP-10-22221,Party Pieces (arr. Krieger),17,A,Ulrich Krieger; Intersax,"John Cage composed with Henry Cowell, Lou Harrison and Virgil Thomson",0,19,20th Century,2010,Mode,2009,Mode
Ulrich Krieger,John Cage,Cage Edition 42-A Cage of Saxophones 3 & 4,764593022220,MOD-CD-222,Henmar Press/C.F. Peters Corp,6/15/2010,Mode Records,1,22,US-4BP-10-22222,Party Pieces (arr. Krieger),18,A,Ulrich Krieger; Intersax,"John Cage composed with Henry Cowell, Lou Harrison and Virgil Thomson",0,27,20th Century,2010,Mode,2009,Mode
Ulrich Krieger,John Cage,Cage Edition 42-A Cage of Saxophones 3 & 4,764593022220,MOD-CD-222,Henmar Press/C.F. Peters Corp,6/15/2010,Mode Records,1,23,US-4BP-10-22223,Party Pieces (arr. Krieger),19,A,Ulrich Krieger; Intersax,"John Cage composed with Henry Cowell, Lou Harrison and Virgil Thomson",0,27,20th Century,2010,Mode,2009,Mode
Ulrich Krieger,John Cage,Cage Edition 42-A Cage of Saxophones 3 & 4,764593022220,MOD-CD-222,Henmar Press/C.F. Peters Corp,6/15/2010,Mode Records,1,24,US-4BP-10-22224,Party Pieces (arr. Krieger),20,A,Ulrich Krieger; Intersax,"John Cage composed with Henry Cowell, Lou Harrison and Virgil Thomson",0,37,20th Century,2010,Mode,2009,Mode
Ulrich Krieger,John Cage,Cage Edition 42-A Cage of Saxophones 3 & 4,764593022220,MOD-CD-222,Henmar Press/C.F. Peters Corp,6/15/2010,Mode Records,2,1,US-4BP-10-22301,One7,,A,"Ulrich Krieger, saxophones",John Cage,30,4,20th Century,2010,Mode,2009,Mode
Ulrich Krieger,John Cage,Cage Edition 42-A Cage of Saxophones 3 & 4,764593022220,MOD-CD-222,Henmar Press/C.F. Peters Corp,6/15/2010,Mode Records,2,2,US-4BP-10-22302,"4'33""  [open windows version]",I,A,"Ulrich Krieger, soprano saxophone; ﻿Tobias Rüger, tenor saxophone; ﻿Reimar Volker, baritone saxophone",John Cage,0,33,20th Century,2010,Mode,2009,Mode
Ulrich Krieger,John Cage,Cage Edition 42-A Cage of Saxophones 3 & 4,764593022220,MOD-CD-222,Henmar Press/C.F. Peters Corp,6/15/2010,Mode Records,2,3,US-4BP-10-22303,"4'33""  [open windows version]",II,A,"Ulrich Krieger, soprano saxophone; ﻿Tobias Rüger, tenor saxophone; ﻿Reimar Volker, baritone saxophone",John Cage,2,40,20th Century,2010,Mode,2009,Mode
Ulrich Krieger,John Cage,Cage Edition 42-A Cage of Saxophones 3 & 4,764593022220,MOD-CD-222,Henmar Press/C.F. Peters Corp,6/15/2010,Mode Records,2,4,US-4BP-10-22304,"4'33""  [open windows version]",III,A,"Ulrich Krieger, soprano saxophone; ﻿Tobias Rüger, tenor saxophone; ﻿Reimar Volker, baritone saxophone",John Cage,1,29,20th Century,2010,Mode,2009,Mode
Ulrich Krieger,John Cage,Cage Edition 42-A Cage of Saxophones 3 & 4,764593022220,MOD-CD-222,Henmar Press/C.F. Peters Corp,6/15/2010,Mode Records,2,5,US-4BP-10-22305,Sculptures Musicales,1,A,"Ulrich Krieger, all instruments; ﻿Marc Lingk, TimeFreezer",John Cage,3,8,20th Century,2010,Mode,2009,Mode
Ulrich Krieger,John Cage,Cage Edition 42-A Cage of Saxophones 3 & 4,764593022220,MOD-CD-222,Henmar Press/C.F. Peters Corp,6/15/2010,Mode Records,2,6,US-4BP-10-22306,Sculptures Musicales,2,A,"Ulrich Krieger, all instruments except; ﻿Marc Lingk, TimeFreezer; ﻿Tobias Rüger, tenor saxophone;﻿ Reimar Volker, baritone saxophone; ﻿Michael Iber, piano; ﻿Andreas Peters. percussion",John Cage,4,14,20th Century,2010,Mode,2009,Mode
Ulrich Krieger,John Cage,Cage Edition 42-A Cage of Saxophones 3 & 4,764593022220,MOD-CD-222,Henmar Press/C.F. Peters Corp,6/15/2010,Mode Records,2,7,US-4BP-10-22307,Sculptures Musicales,3,A,"Ulrich Krieger, all instruments except; ﻿Marc Lingk, TimeFreezer; ﻿Andreas Peters, percussion",John Cage,3,15,20th Century,2010,Mode,2009,Mode
Ulrich Krieger,John Cage,Cage Edition 42-A Cage of Saxophones 3 & 4,764593022220,MOD-CD-222,Henmar Press/C.F. Peters Corp,6/15/2010,Mode Records,2,8,US-4BP-10-22308,Sculptures Musicales,4,A,"Ulrich Krieger, all instruments except; ﻿Marc Lingk, TimeFreezer; ﻿Tobias Rüger, tenor saxophone; ﻿Burkhard Schlothauer, violin; ﻿Johannes Platz, viola; ﻿Ulrich Maiß, cello; ﻿Andreas Peters, percussion",John Cage,3,37,20th Century,2010,Mode,2009,Mode
Ulrich Krieger,John Cage,Cage Edition 42-A Cage of Saxophones 3 & 4,764593022220,MOD-CD-222,Henmar Press/C.F. Peters Corp,6/15/2010,Mode Records,2,9,US-4BP-10-22309,Sculptures Musicales,5,A,"Ulrich Krieger, all instruments; ﻿Marc Lingk, TimeFreezer; ﻿Gerhard Scherer, accordion",John Cage,3,4,20th Century,2010,Mode,2009,Mode
Ulrich Krieger,John Cage,Cage Edition 42-A Cage of Saxophones 3 & 4,764593022220,MOD-CD-222,Henmar Press/C.F. Peters Corp,6/15/2010,Mode Records,2,10,US-4BP-10-22310,Sculptures Musicales,6,A,"Ulrich Krieger, all instruments except; ﻿Marc Lingk, TimeFreezer; ﻿Reimar Volker, baritone saxophone;  ﻿Burkhard Schlothauer, violin; ﻿Johannes Platz, viola; ﻿Ulrich Maiß, cello; ﻿Andreas Peters, percussion",John Cage,3,30,20th Century,2010,Mode,2009,Mode
Ulrich Krieger,John Cage,Cage Edition 42-A Cage of Saxophones 3 & 4,764593022220,MOD-CD-222,Henmar Press/C.F. Peters Corp,6/15/2010,Mode Records,2,11,US-4BP-10-22311,Sculptures Musicales,7,A,"Ulrich Krieger, all instruments; ﻿Marc Lingk, TimeFreezer",John Cage,4,44,20th Century,2010,Mode,2009,Mode
Ulrich Krieger,John Cage,Cage Edition 42-A Cage of Saxophones 3 & 4,764593022220,MOD-CD-222,Henmar Press/C.F. Peters Corp,6/15/2010,Mode Records,2,12,US-4BP-10-22312,Sculptures Musicales,8,A,"Ulrich Krieger, all instruments except; ﻿Marc Lingk, TimeFreezer; ﻿Reimar Volker, baritone saxophone;  ﻿Burkhard Schlothauer, violin; ﻿Johannes Platz, viola; ﻿Ulrich Maiß, cello; ﻿Michael Iber, piano; ﻿Andreas Peters, percussion",John Cage,4,19,20th Century,2010,Mode,2009,Mode
Ulrich Krieger,John Cage,Cage Edition 42-A Cage of Saxophones 3 & 4,764593022220,MOD-CD-222,Henmar Press/C.F. Peters Corp,6/15/2010,Mode Records,2,13,US-4BP-10-22313,Sculptures Musicales,9,A,"Ulrich Krieger, all instruments; ﻿Marc Lingk, TimeFreezer",John Cage,3,35,20th Century,2010,Mode,2009,Mode
Ulrich Krieger,John Cage,Cage Edition 42-A Cage of Saxophones 3 & 4,764593022220,MOD-CD-222,Henmar Press/C.F. Peters Corp,6/15/2010,Mode Records,2,14,US-4BP-10-22314,"4'33""  [studio version]",I,A,"Ulrich Krieger, soprano saxophone; ﻿Tobias Rüger, tenor saxophone; ﻿Reimar Volker, baritone saxophone",John Cage,0,38,20th Century,2010,Mode,2009,Mode
Ulrich Krieger,John Cage,Cage Edition 42-A Cage of Saxophones 3 & 4,764593022220,MOD-CD-222,Henmar Press/C.F. Peters Corp,6/15/2010,Mode Records,2,15,US-4BP-10-22315,"4'33""  [studio version]",II,A,"Ulrich Krieger, soprano saxophone; ﻿Tobias Rüger, tenor saxophone; ﻿Reimar Volker, baritone saxophone",John Cage,2,47,20th Century,2010,Mode,2009,Mode
Ulrich Krieger,John Cage,Cage Edition 42-A Cage of Saxophones 3 & 4,764593022220,MOD-CD-222,Henmar Press/C.F. Peters Corp,6/15/2010,Mode Records,2,16,US-4BP-10-22316,"4'33""  [studio version]",III,A,"Ulrich Krieger, soprano saxophone; ﻿Tobias Rüger, tenor saxophone; ﻿Reimar Volker, baritone saxophone",John Cage,1,27,20th Century,2010,Mode,2009,Mode
Roberto Fabbriciani,Aldo Clementi,Works with Flutes,764593022428,MOD-CD-224,Edizioni Suvini Zerboni – SugarMusic,8/31/2010,Mode Records,1,1,US-4BP-10-22401,Fantasia su roBErto FABbriCiAni for flute & tape,,A,"Roberto Fabbriciani, flute; Alvise Vidolin, electronics",Aldo Clementi,17,26,20th Century,2010,Mode,2009,Mode
Roberto Fabbriciani,Aldo Clementi,Works with Flutes,764593022428,MOD-CD-224,Edizioni Suvini Zerboni – SugarMusic,8/31/2010,Mode Records,1,2,US-4BP-10-22402,Ouverture for 12 flutes,,A,"Roberto Fabbriciani, flute; Alvise Vidolin, electronics",Aldo Clementi,7,15,20th Century,2010,Mode,2009,Mode
Roberto Fabbriciani,Aldo Clementi,Works with Flutes,764593022428,MOD-CD-224,Edizioni Suvini Zerboni – SugarMusic,8/31/2010,Mode Records,1,3,US-4BP-10-22403,Passacaglia for flute & recorded flute,,A,"Roberto Fabbriciani, flute; Alvise Vidolin, electronics",Aldo Clementi,11,57,20th Century,2010,Mode,2009,Mode
Roberto Fabbriciani,Aldo Clementi,Works with Flutes,764593022428,MOD-CD-224,Edizioni Suvini Zerboni – SugarMusic,8/31/2010,Mode Records,1,4,US-4BP-10-22404,luCiAno Berio,,A,"Roberto Fabbriciani, flute; Alvise Vidolin, electronics",Aldo Clementi,4,2,20th Century,2010,Mode,2009,Mode
Roberto Fabbriciani,Aldo Clementi,Works with Flutes,764593022428,MOD-CD-224,Edizioni Suvini Zerboni – SugarMusic,8/31/2010,Mode Records,1,5,US-4BP-10-22405,Parafrasi 2 for alto flute & tape,,A,"Roberto Fabbriciani, flute; Alvise Vidolin, electronics",Aldo Clementi,10,25,20th Century,2010,Mode,2009,Mode
Stefano Scodanibbio,Stefano Scodanibbio,Oltracuidansa,764593022527,MOD-CD-225,self published,9/28/2010,Mode Records,1,1,US-4BP-10-22501,Oltracuidansa for contrabass and 8-channel tape,,A,"Stefano Scodanibbio, contrabasses",Stefano Scodanibbio,58,14,20th Century,2010,Mode,2009,Mode
Exaudi; James Weeks; Daniel Becker,Howard Skempton,Bolt From The Blue,764593022626,MOD-CD-226,﻿Oxford University Press,10/25/2010,Mode Records,1,1,US-4BP-10-22601,"Starlight, for piano",,A,"Daniel Becker, piano",Howard Skempton,1,22,20th Century,2010,Mode,2009,Mode
Exaudi; James Weeks; Daniel Becker,Howard Skempton,Bolt From The Blue,764593022626,MOD-CD-226,﻿Oxford University Press,10/25/2010,Mode Records,1,2,US-4BP-10-22602,"Swedish Caprice, for piano",,A,"Daniel Becker, piano",Howard Skempton,0,51,20th Century,2010,Mode,2009,Mode
Exaudi; James Weeks; Daniel Becker,Howard Skempton,Bolt From The Blue,764593022626,MOD-CD-226,﻿Oxford University Press,10/25/2010,Mode Records,1,3,US-4BP-10-22603,"Horham, for piano",,A,"Daniel Becker, piano",Howard Skempton,0,44,20th Century,2010,Mode,2009,Mode
Exaudi; James Weeks; Daniel Becker,Howard Skempton,Bolt From The Blue,764593022626,MOD-CD-226,﻿Oxford University Press,10/25/2010,Mode Records,1,4,US-4BP-10-22604,"Lyric Study, for piano",,A,"Daniel Becker, piano",Howard Skempton,0,50,20th Century,2010,Mode,2009,Mode
Exaudi; James Weeks; Daniel Becker,Howard Skempton,Bolt From The Blue,764593022626,MOD-CD-226,﻿Oxford University Press,10/25/2010,Mode Records,1,5,US-4BP-10-22605,"Liebeslied, for piano",,A,"Daniel Becker, piano",Howard Skempton,1,3,20th Century,2010,Mode,2009,Mode
Exaudi; James Weeks; Daniel Becker,Howard Skempton,Bolt From The Blue,764593022626,MOD-CD-226,﻿Oxford University Press,10/25/2010,Mode Records,1,6,US-4BP-10-22606,"Memorial Prelude, for piano",,A,"Daniel Becker, piano",Howard Skempton,1,25,20th Century,2010,Mode,2009,Mode
Exaudi; James Weeks; Daniel Becker,Howard Skempton,Bolt From The Blue,764593022626,MOD-CD-226,﻿Oxford University Press,10/25/2010,Mode Records,1,7,US-4BP-10-22607,"Five Poems of Mary Webb, for chorus",1. To Life,A,"Exaudi; James Weeks, conductor",Howard Skempton,1,32,20th Century,2010,Mode,2009,Mode
Exaudi; James Weeks; Daniel Becker,Howard Skempton,Bolt From The Blue,764593022626,MOD-CD-226,﻿Oxford University Press,10/25/2010,Mode Records,1,8,US-4BP-10-22608,"Five Poems of Mary Webb, for chorus",2. Reflections,A,"Exaudi; James Weeks, conductor",Howard Skempton,1,26,20th Century,2010,Mode,2009,Mode
Exaudi; James Weeks; Daniel Becker,Howard Skempton,Bolt From The Blue,764593022626,MOD-CD-226,﻿Oxford University Press,10/25/2010,Mode Records,1,9,US-4BP-10-22609,"Five Poems of Mary Webb, for chorus",3. The Spirit of Earth,A,"Exaudi; James Weeks, conductor",Howard Skempton,1,49,20th Century,2010,Mode,2009,Mode
Exaudi; James Weeks; Daniel Becker,Howard Skempton,Bolt From The Blue,764593022626,MOD-CD-226,﻿Oxford University Press,10/25/2010,Mode Records,1,10,US-4BP-10-22610,"Five Poems of Mary Webb, for chorus",4. Safe,A,"Exaudi; James Weeks, conductor",Howard Skempton,1,29,20th Century,2010,Mode,2009,Mode
Exaudi; James Weeks; Daniel Becker,Howard Skempton,Bolt From The Blue,764593022626,MOD-CD-226,﻿Oxford University Press,10/25/2010,Mode Records,1,11,US-4BP-10-22611,"Five Poems of Mary Webb, for chorus",5. To the World,A,"Exaudi; James Weeks, conductor",Howard Skempton,2,8,20th Century,2010,Mode,2009,Mode
Exaudi; James Weeks; Daniel Becker,Howard Skempton,Bolt From The Blue,764593022626,MOD-CD-226,﻿Oxford University Press,10/25/2010,Mode Records,1,12,US-4BP-10-22612,"The Snare, for chorus",,A,"Exaudi; James Weeks, conductor",Howard Skempton,2,6,20th Century,2010,Mode,2009,Mode
Exaudi; James Weeks; Daniel Becker,Howard Skempton,Bolt From The Blue,764593022626,MOD-CD-226,﻿Oxford University Press,10/25/2010,Mode Records,1,13,US-4BP-10-22613,"Rose-Berries, for chorus",,A,"Exaudi; James Weeks, conductor",Howard Skempton,1,30,20th Century,2010,Mode,2009,Mode
Exaudi; James Weeks; Daniel Becker,Howard Skempton,Bolt From The Blue,764593022626,MOD-CD-226,﻿Oxford University Press,10/25/2010,Mode Records,1,14,US-4BP-10-22614,"The Mold Riots, for piano",Part 1,A,"Daniel Becker, piano",Howard Skempton,1,39,20th Century,2010,Mode,2009,Mode
Exaudi; James Weeks; Daniel Becker,Howard Skempton,Bolt From The Blue,764593022626,MOD-CD-226,﻿Oxford University Press,10/25/2010,Mode Records,1,15,US-4BP-10-22615,"The Mold Riots, for piano",Part 2,A,"Daniel Becker, piano",Howard Skempton,2,57,20th Century,2010,Mode,2009,Mode
Exaudi; James Weeks; Daniel Becker,Howard Skempton,Bolt From The Blue,764593022626,MOD-CD-226,﻿Oxford University Press,10/25/2010,Mode Records,1,16,US-4BP-10-22616,"Resister, for piano",,A,"Daniel Becker, piano",Howard Skempton,1,25,20th Century,2010,Mode,2009,Mode
Exaudi; James Weeks; Daniel Becker,Howard Skempton,Bolt From The Blue,764593022626,MOD-CD-226,﻿Oxford University Press,10/25/2010,Mode Records,1,17,US-4BP-10-22617,"Emerson Songs, for 2 voices",1. Music,A,"﻿Juliet Fraser, soprano; ﻿Jonathan Saunders, bass-baritone",Howard Skempton,2,5,20th Century,2010,Mode,2009,Mode
Exaudi; James Weeks; Daniel Becker,Howard Skempton,Bolt From The Blue,764593022626,MOD-CD-226,﻿Oxford University Press,10/25/2010,Mode Records,1,18,US-4BP-10-22618,"Emerson Songs, for 2 voices",2. Brahma,A,"﻿Juliet Fraser, soprano; ﻿Jonathan Saunders, bass-baritone",Howard Skempton,1,41,20th Century,2010,Mode,2009,Mode
Exaudi; James Weeks; Daniel Becker,Howard Skempton,Bolt From The Blue,764593022626,MOD-CD-226,﻿Oxford University Press,10/25/2010,Mode Records,1,19,US-4BP-10-22619,"Emerson Songs, for 2 voices",3. Pan,A,"﻿Juliet Fraser, soprano; ﻿Jonathan Saunders, bass-baritone",Howard Skempton,1,37,20th Century,2010,Mode,2009,Mode
Exaudi; James Weeks; Daniel Becker,Howard Skempton,Bolt From The Blue,764593022626,MOD-CD-226,﻿Oxford University Press,10/25/2010,Mode Records,1,20,US-4BP-10-22620,"Emerson Songs, for 2 voices",4. Zenophanes,A,"﻿Juliet Fraser, soprano; ﻿Jonathan Saunders, bass-baritone",Howard Skempton,2,46,20th Century,2010,Mode,2009,Mode
Exaudi; James Weeks; Daniel Becker,Howard Skempton,Bolt From The Blue,764593022626,MOD-CD-226,﻿Oxford University Press,10/25/2010,Mode Records,1,21,US-4BP-10-22621,"Nocturnes, for piano",1,A,"Daniel Becker, piano",Howard Skempton,3,27,20th Century,2010,Mode,2009,Mode
Exaudi; James Weeks; Daniel Becker,Howard Skempton,Bolt From The Blue,764593022626,MOD-CD-226,﻿Oxford University Press,10/25/2010,Mode Records,1,22,US-4BP-10-22622,"Nocturnes, for piano",2,A,"Daniel Becker, piano",Howard Skempton,1,45,20th Century,2010,Mode,2009,Mode
Exaudi; James Weeks; Daniel Becker,Howard Skempton,Bolt From The Blue,764593022626,MOD-CD-226,﻿Oxford University Press,10/25/2010,Mode Records,1,23,US-4BP-10-22623,"Nocturnes, for piano",3,A,"Daniel Becker, piano",Howard Skempton,1,50,20th Century,2010,Mode,2009,Mode
Exaudi; James Weeks; Daniel Becker,Howard Skempton,Bolt From The Blue,764593022626,MOD-CD-226,﻿Oxford University Press,10/25/2010,Mode Records,1,24,US-4BP-10-22624,"Leamington Spa, for piano",,A,"Daniel Becker, piano",Howard Skempton,2,19,20th Century,2010,Mode,2009,Mode
Exaudi; James Weeks; Daniel Becker,Howard Skempton,Bolt From The Blue,764593022626,MOD-CD-226,﻿Oxford University Press,10/25/2010,Mode Records,1,25,US-4BP-10-22625,"The Durham Strike, for piano",,A,"Daniel Becker, piano",Howard Skempton,5,52,20th Century,2010,Mode,2009,Mode
Exaudi; James Weeks; Daniel Becker,Howard Skempton,Bolt From The Blue,764593022626,MOD-CD-226,﻿Oxford University Press,10/25/2010,Mode Records,1,26,US-4BP-10-22626,"Music, for chorus",,A,"Exaudi; James Weeks, conductor",Howard Skempton,2,36,20th Century,2010,Mode,2009,Mode
Exaudi; James Weeks; Daniel Becker,Howard Skempton,Bolt From The Blue,764593022626,MOD-CD-226,﻿Oxford University Press,10/25/2010,Mode Records,1,27,US-4BP-10-22627,"Snape Interval, for chorus",,A,"Exaudi; James Weeks, conductor",Howard Skempton,1,24,20th Century,2010,Mode,2009,Mode
Exaudi; James Weeks; Daniel Becker,Howard Skempton,Bolt From The Blue,764593022626,MOD-CD-226,﻿Oxford University Press,10/25/2010,Mode Records,1,28,US-4BP-10-22628,"Poems (2) of Edward Thomas, for chorus",1. Two Pewits,A,"Exaudi; James Weeks, conductor",Howard Skempton,1,37,20th Century,2010,Mode,2009,Mode
Exaudi; James Weeks; Daniel Becker,Howard Skempton,Bolt From The Blue,764593022626,MOD-CD-226,﻿Oxford University Press,10/25/2010,Mode Records,1,29,US-4BP-10-22629,"Poems (2) of Edward Thomas, for chorus",2. Sowing,A,"Exaudi; James Weeks, conductor",Howard Skempton,1,34,20th Century,2010,Mode,2009,Mode
Exaudi; James Weeks; Daniel Becker,Howard Skempton,Bolt From The Blue,764593022626,MOD-CD-226,﻿Oxford University Press,10/25/2010,Mode Records,1,30,US-4BP-10-22630,"Four by the Clock, for chorus",,A,"Exaudi; James Weeks, conductor",Howard Skempton,1,37,20th Century,2010,Mode,2009,Mode
Exaudi; James Weeks; Daniel Becker,Howard Skempton,Bolt From The Blue,764593022626,MOD-CD-226,﻿Oxford University Press,10/25/2010,Mode Records,1,31,US-4BP-10-22631,"Music, when soft voices die, for chorus",,A,"Exaudi; James Weeks, conductor",Howard Skempton,1,28,20th Century,2010,Mode,2009,Mode
Exaudi; James Weeks; Daniel Becker,Howard Skempton,Bolt From The Blue,764593022626,MOD-CD-226,﻿Oxford University Press,10/25/2010,Mode Records,1,32,US-4BP-10-22632,"Bolt from the Blue, for piano",,A,"Daniel Becker, piano",Howard Skempton,1,13,20th Century,2010,Mode,2009,Mode
Exaudi; James Weeks; Daniel Becker,Howard Skempton,Bolt From The Blue,764593022626,MOD-CD-226,﻿Oxford University Press,10/25/2010,Mode Records,1,33,US-4BP-10-22633,"Monogram, for piano",,A,"Daniel Becker, piano",Howard Skempton,1,48,20th Century,2010,Mode,2009,Mode
